,fourth_downs_rate_awayAvg,def_st_td_homeAvg,def_st_td_awayAvg,def_st_td_opp_awayAvg,def_st_td_opp_homeAvg,score_diff_homeAvg,score_diff_awayAvg,home,away,winner,date
207,0.21277761514665078,0.1947496584723909,0.18083676598122056,0.18821685440336192,0.41908135757808823,4.428583756585615,-5.66565945067608,Dolphins,Bears,1,2002-12-09
208,0.228951819747407,0.43689021329201233,0.46110176091620314,0.34156473893759265,0.17994608215218283,9.002146920187597,-1.1842725861470504,Falcons,Seahawks,0,2002-12-15
209,0.28884675472075494,0.19519131902764505,0.4319050273711819,0.28554531220074914,0.35773071067721457,-1.877789096064955,-6.346614614623698,Bills,Chargers,1,2002-12-15
210,0.20405685429757756,0.17429297855291428,0.20359656079981164,0.0,0.18140600994395603,-6.149879164990246,5.195188286439828,Bears,Jets,1,2002-12-15
211,0.46326250666794144,0.49061366394495265,0.08997304107609141,0.0,0.9508251691202654,-5.939858886906251,-0.26706359630347554,Bengals,Jaguars,0,2002-12-15
212,0.37465941105677103,0.2022678027972981,0.0,0.2069317467549329,0.10107198848581207,0.5997548220534041,4.23627573759886,Browns,Colts,0,2002-12-15
213,0.3791339812711012,0.3638003823822867,0.5529220297048596,0.175735531116548,0.45350445841828013,-6.442910178283356,8.572121693616483,Lions,Buccaneers,0,2002-12-15
214,0.29020417397590254,0.18768756143089288,0.3941645342960954,0.3319690710640006,0.40388444663758066,-0.05147946371508416,4.812234345010275,Dolphins,Raiders,1,2002-12-15
215,0.1917132374175611,0.4044772422086945,0.0,0.360760323759183,0.36349292985482706,1.5300991060199303,-3.589938108746273,Saints,Vikings,0,2002-12-15
216,0.29804463570204803,0.3547038933366873,0.18792579238422388,0.424449196545013,0.28383426053052135,7.87537280699766,-3.110099013527392,Eagles,Washington,1,2002-12-15
217,0.25919886739572306,0.09315286305253849,0.0,0.4484332525112956,0.10346587337746645,5.869302306941032,-10.308765405222626,Steelers,Panthers,1,2002-12-15
218,0.42293353166892,0.0,0.7936296480929916,0.3141673082856683,0.30402993637303705,-10.05505180149742,-1.0094773375726178,Texans,Ravens,0,2002-12-15
219,0.2249715855906286,0.40549464403345215,0.12016347537388085,0.0,0.40534197380306947,0.6319762786362288,7.319314152427621,Broncos,Chiefs,1,2002-12-15
220,0.25632868070668385,0.0,0.23921918890719499,0.0,0.17466671107382017,-1.8145214086798538,-1.6711391860926712,Giants,Cowboys,1,2002-12-15
221,0.5450203479200588,0.2988258137440102,0.6073856763860085,0.0,0.20905625292820684,1.854649635992633,7.907865487253307,49ers,Packers,0,2002-12-15
222,0.33723678371915233,0.0,0.38212842075091397,0.11947882044144166,1.2556369113955261,1.784502425407522,-13.780933211483227,Rams,Cardinals,1,2002-12-15
223,0.324090711845347,0.20812817976317383,0.5754797089788898,0.0,0.4650144122327123,0.272818355415019,0.24461022190885828,Titans,Patriots,1,2002-12-16
224,0.26936259076603847,0.0,0.1803825993617594,0.38816491498344474,0.17994608215218283,-1.8391664167869286,3.623006129752728,Vikings,Dolphins,1,2002-12-21
225,0.5522122113541483,0.2002275078288521,0.11488865423875581,0.3208487523531677,0.23441835861442517,-14.101383503651977,0.18285738351700914,Cardinals,49ers,0,2002-12-21
226,0.30766141176094425,0.3490775262402723,0.3418808084299652,0.2735732205741181,0.0,-2.3337441856522174,6.913122946002462,Cowboys,Eagles,0,2002-12-21
227,0.30673613339252326,0.4218635562646905,0.29925366506082235,0.43384661849330497,0.0,7.051715894096356,-6.940901412562431,Falcons,Lions,1,2002-12-22
228,0.44753410817907135,0.5434222066949692,0.3898077706353706,0.18128285376612768,1.2259333096621876,-5.876443599574098,3.3363379051252138,Bengals,Saints,1,2002-12-22
229,0.23725136098998556,0.585385121888112,0.188104995012103,0.17538793484272405,0.0,7.84705994277207,-3.5193182676116246,Packers,Bills,1,2002-12-22
230,0.21618942643994946,0.0,0.0,0.0,0.1998153451834924,2.292454554616256,0.1462455702470331,Colts,Giants,0,2002-12-22
231,0.2789557644526657,0.5955269154122478,0.41625635952634765,0.2751995105496865,0.0,10.209900719006717,-9.101178667999935,Chiefs,Chargers,1,2002-12-22
232,0.14266401829875064,0.18010350600798952,0.714276077726624,0.2930458773374072,0.4067817804579789,-5.17376998821905,-6.038926956531801,Washington,Texans,1,2002-12-22
233,0.2795342207967333,0.4797214965671431,0.0,0.174359247064502,0.6720303444904329,-7.162811505012918,-7.558674401105126,Panthers,Bears,1,2002-12-22
234,0.36026010902682126,0.0,0.2005946693055834,0.11140131378925269,0.0,-0.6375594353710123,3.731004638747788,Jaguars,Titans,0,2002-12-22
235,0.26326642835777314,0.27670805864765413,0.0,1.6888224437029926,0.32922627582693414,-4.071313475583596,-2.694216177848195,Seahawks,Rams,1,2002-12-22
236,0.4668500039787844,0.20790614785986616,0.3908908066367449,0.39074363480505286,0.3213567490485141,5.475039813804741,0.8238818548608067,Raiders,Broncos,1,2002-12-22
237,0.22112374449460648,0.7663330867011794,0.19492457054868353,0.09740262007909435,0.30336165449170194,-2.8377012191038276,0.9521778058576591,Ravens,Browns,0,2002-12-22
238,0.2613693509248348,0.5504955985934264,0.19672642829812925,0.0,0.0,2.0197124590890785,7.8356472485611395,Patriots,Jets,0,2002-12-22
239,0.40595890542762203,0.36349292985482706,0.08994932762886883,0.8139954945045292,0.0,8.773860918951517,3.78575967545997,Buccaneers,Steelers,0,2002-12-23
240,0.31362810160215554,0.26286679194702484,0.38276855080748085,0.28175669576522744,0.10943626186029663,2.009463253851081,9.542818647234105,Giants,Eagles,1,2002-12-28
241,0.27405715655744056,0.5161258946325804,0.3864222531923427,0.0,0.20860127097194678,6.903768730156218,6.580495223279856,Raiders,Chiefs,1,2002-12-28
242,0.2386945944561383,0.2755664459966053,0.4624686623070932,0.9058998457421491,0.4284603658596282,-1.6423068264784817,-9.943293353489878,Bills,Bengals,1,2002-12-29
243,0.24381474369673,0.17941856962491512,0.3542084705399017,0.27310713566941763,0.16920123435390388,0.8244179598787534,4.53393902997191,Browns,Falcons,1,2002-12-29
244,0.1530041647001809,0.356537777796225,0.0,0.45904074189318134,0.5877267759321682,-7.396163943793249,-3.3511351151007553,Lions,Vikings,0,2002-12-29
245,0.25715298737416104,0.5600842921010661,0.21602104449194215,0.2527132738991215,0.1612202494540741,2.386761546519876,5.071952738548126,Patriots,Dolphins,1,2002-12-29
246,0.23391072968661883,0.534535666746492,0.4135415253048071,0.4360633805305897,0.2273071532742585,3.1909987893181024,-4.3558140824662415,Saints,Panthers,0,2002-12-29
247,0.31690912420859624,0.05837328565348005,0.49726884061406024,0.42911641168504316,0.5789957313000366,2.283090866177064,-2.053619349403287,Steelers,Ravens,1,2002-12-29
248,0.20199756119998125,0.1680663903805302,0.3817946999893733,0.16148411832490533,0.4244603892678313,-5.10860285807289,-5.450252637934007,Washington,Cowboys,1,2002-12-29
249,0.33630292872762824,0.5448376273688108,0.39648443193524,0.4448120473238626,0.29239074486616423,-6.911626442855444,1.8967195066973992,Texans,Titans,0,2002-12-29
250,0.454757404029392,0.09813142967100329,0.056384211011086996,0.09803615637790503,0.12984062012499895,3.078328194414874,2.4449748018858717,Colts,Jaguars,1,2002-12-29
251,0.2617576852350153,0.35948884052591523,0.2903836216111184,0.3382045587422643,0.25352551695798103,1.613754600926197,-8.818326039853345,Broncos,Cardinals,1,2002-12-29
252,0.4127334310531747,0.22626724395579,0.48589033058406284,0.15496552163516336,0.2037291832591938,0.15338083740864727,5.442339633696714,Jets,Packers,1,2002-12-29
253,0.22769962904019558,0.4781785998664346,0.4495076989632189,0.345239151850409,0.1786854317002989,-3.2131984165373053,-2.2088707327212718,Chargers,Seahawks,0,2002-12-29
254,0.30857778320880247,0.10921134942100476,0.6055873557302467,0.20865566874570754,0.11366834914147139,-4.762342980940678,9.090166698377562,Bears,Buccaneers,0,2002-12-29
255,0.4749359538534671,0.08046211207914729,0.18760689847262896,0.20860617725078331,1.3048320281482553,-2.9904352257910682,1.156276896044306,Rams,49ers,1,2002-12-30
256,0.39495361672295604,0.2055495670727279,0.08916195184393175,0.11797283661090098,0.2606004504275904,1.12116567930449,1.5158014909932427,Jets,Colts,1,2003-01-04
257,0.24979192663203625,0.4413244097902852,0.32182863140484574,0.24814114570838577,0.1407520649593378,5.700020871514337,5.702334125740604,Packers,Falcons,0,2003-01-04
258,0.25623533855056774,0.20379223403579155,0.16292658560355566,0.15364841805850868,0.5247130198773178,2.823501914759449,0.8245260125121272,Steelers,Browns,1,2003-01-05
259,0.20362705569131195,0.1709143490688288,0.23876731147451552,0.09940320657723091,0.19004519176439608,1.2790192918916286,3.11118358735209,49ers,Giants,1,2003-01-05
260,0.39646842120649817,0.5122687738599881,0.1971002450786664,0.5826734513204138,0.4050583844815718,3.0881761295418886,3.646994860302666,Titans,Steelers,1,2003-01-11
261,0.24094505906784075,0.4993213503839805,0.3104304436459633,0.23935274376558147,0.2566538059970749,10.500471901330354,5.027044635617206,Eagles,Falcons,1,2003-01-11
262,0.45108417942665413,0.548451902400625,0.16393733782809516,0.3332033789997666,0.34107313575429815,7.472017499107973,0.27002217851929644,Buccaneers,49ers,1,2003-01-12
263,0.28430583678019195,0.4689982120134408,0.11207539192201532,0.25136152803061107,0.18955379710064746,7.176603543175124,2.7089206387950098,Raiders,Jets,1,2003-01-12
264,0.26763286987734164,0.4817109889431417,0.5302885760001075,0.24321373410568647,0.24760198739308437,10.033969772673828,8.620843345998027,Eagles,Buccaneers,0,2003-01-19
265,0.2694993010589932,0.45361700631316093,0.4940974525064671,0.39069005588740213,0.18333721488393184,8.13873620444384,3.6044603681235783,Raiders,Titans,1,2003-01-19
266,0.2702042198963661,0.374638593665821,0.3862231918038042,0.1731197887170616,0.2302000962114074,9.021894429386968,8.664751661108866,Buccaneers,Raiders,1,2003-01-26
267,0.3123846087185117,0.15269784638905654,0.1083952228218042,0.07045567018756259,0.4610499456325722,-3.434997609661434,7.29968372565275,Washington,Jets,1,2003-09-04
268,0.3230641083639266,0.25023664076128516,0.5856512174208598,0.14680701116817788,0.38907669714398163,-2.2502252096716546,1.1900761966594873,Bills,Patriots,1,2003-09-07
269,0.4163362728712012,0.4200790766658259,0.3264853940500895,0.23025020243934968,0.8228656377551039,-8.502532839994334,0.5563213403859024,Bengals,Broncos,0,2003-09-07
270,0.4099215926452097,0.15713654553418785,0.0,0.11379493605183869,0.14818810294874232,1.4449041033936463,1.8600933713291372,Browns,Colts,0,2003-09-07
271,0.2790079543121306,0.32390234147133207,0.26450159057692313,0.30806022471713057,0.5339296162288523,-8.304582025201562,-8.258437768205816,Lions,Cardinals,1,2003-09-07
272,0.18239738289213614,0.4256617636919201,0.0,0.4181636769689097,0.1357567605253053,3.478190732236077,-2.8268754220714545,Packers,Vikings,0,2003-09-07
273,0.20263165022625595,0.3509368018308794,0.4343084778612505,0.16229207639031495,0.0,6.127799160467658,-3.0698257404158946,Chiefs,Chargers,1,2003-09-07
274,0.1832152805110841,0.1967363073311713,0.5704437586981176,0.26563856656047097,0.2301529299490938,4.392641045989038,-7.4865432849598,Dolphins,Texans,0,2003-09-07
275,0.2661982154572634,0.23081727980384434,0.07308212083865215,1.1851527320271278,0.09609346272839756,3.3614908657886904,-4.22985796599947,Giants,Rams,1,2003-09-07
276,0.32560899800322396,0.26524243869932884,0.45185580558551686,0.3899273914940508,0.5191561461598863,4.30110829563083,-1.9413558809080098,Steelers,Ravens,1,2003-09-07
277,0.41322158284913496,0.37556569042232507,0.051234290448617124,0.23967119865696523,0.39601934643964587,-3.197837082046345,0.8663564056533475,Panthers,Jaguars,1,2003-09-07
278,0.216472379120921,0.3476188687815688,0.37529038233815437,0.23150149494423317,0.29853587832936457,-6.780462199760261,6.406081000162503,Cowboys,Falcons,0,2003-09-07
279,0.248527620628681,0.15853105282265517,0.09921433811704597,0.103263352066588,0.32221508032715224,0.7658122641833113,-5.081408676792048,49ers,Bears,1,2003-09-07
280,0.32740943181415844,0.4083854492725626,0.48544884722044745,0.2064333633592365,0.3136556870107009,-0.4979193651646734,2.367381446573137,Seahawks,Saints,1,2003-09-07
281,0.2799439285543547,0.46895047864747885,0.19822688878126993,0.16694854661681066,0.28599915023956857,3.989725311763542,8.476157277066186,Titans,Raiders,1,2003-09-07
282,0.27602585543383296,0.6089858627551072,0.4293253689882053,0.22177184297244623,0.1918723474786109,9.293691105746671,9.485706399813356,Eagles,Buccaneers,0,2003-09-08
283,0.3265835994193397,0.36207939787567905,0.2979351869222722,0.595364280210581,0.37331202523037965,3.968669754599643,-3.205580008761645,Falcons,Washington,0,2003-09-14
284,0.2966143149413115,0.4116689004915371,0.5386635875928385,0.5796778842212418,0.12013265609583634,2.505799987192175,-6.954887875753875,Packers,Lions,1,2003-09-14
285,0.2646750164891694,0.0,0.3662216631710492,0.2326202535268843,0.11006255111030455,-0.9326023534549359,2.659753371564646,Colts,Titans,1,2003-09-14
286,0.3595748043735475,0.33938412100211957,0.2568103002371667,0.5026520130755688,0.0,4.069869980677787,3.805888432533343,Chiefs,Steelers,1,2003-09-14
287,0.4354083040768256,0.22184775353960348,0.15292317747624906,0.31081704837672874,1.1400216675021806,-2.9337962220055163,-1.5682355461853863,Rams,49ers,1,2003-09-14
288,0.20201877536153615,0.3817150543399851,0.5502294571224426,0.25622537198571005,0.19910155463319576,1.7209838127708443,-8.362485045967299,Saints,Texans,1,2003-09-14
289,0.20372497854141536,0.10429510146720788,0.10289979838205018,0.2214298476244806,0.06779063763014703,6.678912798427083,2.7900005457973966,Jets,Dolphins,0,2003-09-14
290,0.20880228512537638,0.049420690444187884,0.24134380002897302,0.28865687225982123,0.14525870890457607,0.43806709268559474,-0.546115888133742,Jaguars,Bills,0,2003-09-14
291,0.2453046753205328,0.5110672736595465,0.15155559157897577,0.21863481807869714,0.37612573166175794,-1.9693825062792445,0.6042564967682463,Ravens,Browns,1,2003-09-14
292,0.230557784961746,0.25448562304019473,0.39391501150698816,0.3025418358517248,0.2963948082506588,-9.864934856422545,0.3484819079337822,Cardinals,Seahawks,0,2003-09-14
293,0.28255666988467126,0.8782586467551023,0.36222687851018204,0.38195409045263556,0.2997613509601288,10.192609884300328,-2.9111598752423014,Buccaneers,Panthers,0,2003-09-14
294,0.22534554203752752,0.38817896677192815,0.4051765403487526,0.7936740266231072,0.5055173431923092,6.7823303098526635,-8.352442777995886,Raiders,Bengals,1,2003-09-14
295,0.32607703812514877,0.5851855596356508,0.5649535378784978,0.1416186594985401,0.29509174249513626,6.32400180932029,0.6806371643075089,Eagles,Patriots,0,2003-09-14
296,0.42730797007953636,0.4188923221872648,0.31489163616371274,0.22207383329996488,0.15653137854115445,-4.397241377056318,2.504511369506446,Chargers,Broncos,0,2003-09-14
297,0.24394627707347813,0.1507767879690802,0.09569753327741942,0.09960302369877273,0.6285022692542898,-2.396857384971743,-6.204877287050605,Vikings,Bears,1,2003-09-14
298,0.2527868750513971,0.13587309753514956,0.4861278370000135,0.43890797962180234,0.09245493566088052,2.9432409575262413,-6.588249688445726,Giants,Cowboys,0,2003-09-15
299,0.13463918687035992,0.15279560204515447,0.46951322612709046,0.1269799615761596,0.15753571172629033,3.5602418652577454,7.302917759337912,Falcons,Buccaneers,0,2003-09-21
300,0.23105865696513933,0.19912061408729123,0.10829093610189984,0.22947397213965107,0.6517924114998402,-6.436734124780674,3.1450178911430733,Bengals,Steelers,0,2003-09-21
301,0.11372308553368979,0.6567788648653077,0.07410939292385887,0.24315999667557672,0.24106062438749104,-0.5399745171885656,-0.39341021985108704,Lions,Vikings,0,2003-09-21
302,0.1510769077790702,0.19399308723052971,0.1435455884578688,0.09782967837842817,0.15339316101993727,1.5237200970184193,-1.713981260496695,Titans,Saints,1,2003-09-21
303,0.16351600975373992,0.0,0.024295397081299245,0.0714097269915535,0.05504924477315063,-0.5275006850926767,-0.06811907687528346,Colts,Jaguars,1,2003-09-21
304,0.24162887055873206,0.1897653609428469,0.078670355140852,0.09974007864366186,0.33142645322274183,-4.536683673780562,1.4882156635522445,Patriots,Jets,1,2003-09-21
305,0.1883390266177976,0.2704511296689777,0.16633950302901562,0.0,0.08210866117841924,-3.5195137625986446,3.854013697427207,Texans,Chiefs,0,2003-09-21
306,0.2965659560370549,0.10313190748727563,0.16104550462417463,0.037671114580909174,0.5379618688097445,-7.4434861631583535,0.47413648989702806,Cardinals,Packers,1,2003-09-21
307,0.15778263730997397,0.19362110987272926,0.10929295027618466,0.7795804352213124,0.1267954221087161,2.632402828264473,-2.644946225664385,Seahawks,Rams,1,2003-09-21
308,0.14113397774713615,0.1255138455475593,0.3256494738624465,0.04634728734015346,0.2951818587624059,-0.534158258923988,2.695989248219205,Washington,Giants,0,2003-09-21
309,0.21374456027449282,0.16187734083895014,0.2512454909344755,0.11929481345132752,0.0769193731748726,-4.325563883332801,-2.897864292869977,Chargers,Ravens,0,2003-09-21
310,0.16990889760012307,0.2737364748570422,0.05350946291152592,0.06468188093942089,0.13155400541176995,3.781767984363062,-0.1519999032971961,49ers,Browns,0,2003-09-21
311,0.16823097682366922,0.050565485091210255,0.3150618320067272,0.14182041789111102,0.10881175507490387,1.0641922571563345,3.6694383570135076,Dolphins,Bills,1,2003-09-21
312,0.12457805238447064,0.4169451660518325,0.20816594700393737,0.2710901555219232,0.10911992880837187,3.6328151249966094,2.892856875654041,Broncos,Raiders,1,2003-09-22
313,0.14597228728272577,0.286961596561984,0.25125423383940604,0.16236964620209604,0.0876122472703182,6.046656373875587,1.973024318828804,Bills,Eagles,0,2003-09-28
314,0.13069743320227117,0.05784985058185599,0.1814029572735832,0.8407477871054101,0.2872167123357505,-1.903448149684813,-5.6750143825554265,Browns,Bengals,0,2003-09-28
315,0.1796878483502462,0.09957662765803912,0.09396105606597946,0.6954775267629345,0.6686019039951732,-1.7891024892661485,-11.304374617250033,Rams,Cardinals,1,2003-09-28
316,0.3353747676721351,0.06752422227070022,0.2526658280403133,0.1214277407742017,0.22155342278587678,1.1422507766623973,3.1447875978655064,Vikings,49ers,1,2003-09-28
317,0.2042715723582802,0.2996770044590118,0.17911012369049706,0.34153747179324373,0.5114212382934791,1.0588362493884584,-1.2389559223155209,Steelers,Titans,0,2003-09-28
318,0.17797277913441253,0.11350393202251732,0.41990031236174974,0.3019293041631395,0.2669370975376026,-0.029549453191887842,-1.6013371681148865,Washington,Patriots,1,2003-09-28
319,0.17576410074350152,0.24642259634567484,0.022159678214625108,0.06513236092548078,0.32130527367476314,-5.381375189652438,-3.182885579641515,Texans,Jaguars,1,2003-09-28
320,0.10654165955027954,0.372865006550559,0.10598499063099341,0.07006984248949671,0.25077426861274227,2.7637276754428663,-7.072549467389662,Raiders,Chargers,1,2003-09-28
321,0.22779550982485142,0.47545942923862167,0.5227181806586566,0.24746965665029866,0.10882310755894405,-0.4173591334190876,6.1712246273943645,Ravens,Chiefs,0,2003-09-28
322,0.24465693263846217,0.33828925635631224,0.5777159161804322,0.4248588693901729,0.09939749052811914,6.173716555429211,-3.450375802259841,Broncos,Lions,1,2003-09-28
323,0.1673708006896132,0.040747925254183,0.19473838884919248,0.21562856048396845,0.09138902465846833,0.1680245609342026,-5.252301554558646,Jets,Cowboys,0,2003-09-28
324,0.0966879516826295,0.13396996270685807,0.141074090043281,0.14545056849567764,0.18767530918152045,-1.827414829674452,3.1341393194398277,Panthers,Falcons,1,2003-09-28
325,0.17658958181387382,0.37818271375682927,0.2345441356388337,0.041983902433596856,0.08911127356518667,0.9122230816738104,2.4907369558145884,Saints,Colts,0,2003-09-28
326,0.27515540692119617,0.047035566589337746,0.36026460810654926,0.07873021557088761,0.3103165055534442,-8.560228871933063,2.8069198641327713,Bears,Packers,0,2003-09-29
327,0.14774598824467802,0.13059756555417976,0.052069673743007014,0.2170487151743909,0.1346490354690874,0.9041492951329707,1.6016685653471212,Falcons,Vikings,0,2003-10-05
328,0.1357333503539965,0.46502846158139327,0.13983312176347934,0.6480841848095215,0.12935897349947223,3.593253973020098,-6.113190929415094,Bills,Bengals,1,2003-10-05
329,0.16678892150871905,0.042854978304270805,0.2819574961769462,0.2320732061442648,0.2827351316729876,-9.031614066173798,0.14748009104102144,Bears,Raiders,1,2003-10-05
330,0.20613908138109968,0.404499898371204,0.08785360362618533,0.5681164349428609,0.44420655725711833,-3.7548877560108966,-8.103002673127275,Cowboys,Cardinals,1,2003-10-05
331,0.1268628582744491,0.33294810858162316,0.42287929348022124,0.11553134814204732,0.07276062031271718,1.8685683445660155,7.143299378094853,Packers,Seahawks,1,2003-10-05
332,0.2944504314842213,0.6989497956604676,0.291855113185646,0.07638224823361528,0.19067391915901044,7.378206410778774,7.159388977684481,Chiefs,Broncos,1,2003-10-05
333,0.23636378666398938,0.5824884109666273,0.1658080774366664,0.28618698886075067,0.2327028861311497,0.31399032520833847,0.4104307587320495,Patriots,Titans,1,2003-10-05
334,0.12820588851829187,0.4842375182123103,0.04606321220814295,0.09912332405621557,0.23903132672157254,1.830343236847086,1.768919472675094,Giants,Dolphins,0,2003-10-05
335,0.15990226584673878,0.12203080081801757,0.35211561681321496,0.06866211025805108,0.17095002350118288,-1.438727323488461,-0.3607868993584358,Panthers,Saints,1,2003-10-05
336,0.12597730135060986,0.017079878799032736,0.14451339233380528,0.15264644832346136,0.0798987355701801,-2.9607252689180488,-5.962491915228743,Jaguars,Chargers,1,2003-10-05
337,0.19433442602086998,0.23257318645709155,0.10299208650197116,0.205809223412168,0.3500190625391722,-0.2238805613411745,-0.8230757584196482,Eagles,Washington,1,2003-10-05
338,0.2317155221963151,0.23390896768317532,0.46141702685916053,0.42006426900983623,0.11241345025913825,2.9653997781818147,-4.527042428800059,49ers,Lions,1,2003-10-05
339,0.12466837281883662,0.2774397846830642,0.05345803264076607,0.2654119280963832,0.45849578503766036,1.845007378365053,-1.6467135251337075,Steelers,Browns,0,2003-10-05
340,0.2117651148192985,0.3873654960268435,0.1874683259488744,0.0388073593599091,0.11772201959850044,6.075438855001482,3.2290198732105333,Buccaneers,Colts,0,2003-10-06
341,0.1857586073962224,0.04952657124741705,0.2324112120295464,0.2163663779855951,0.24589275207924075,-2.364159382507956,0.13565157628836433,Browns,Raiders,1,2003-10-12
